ticker,date,open,high,low,close
SYM,2021-03-09,10.39,10.5,10.25,10.25
SYM,2021-03-10,10.33,10.33,10.17,10.28
SYM,2021-03-11,10.3,10.44,10.28,10.37
SYM,2021-03-12,10.47,10.47,10.34,10.44
SYM,2021-03-15,10.4,10.45,10.31,10.41
SYM,2021-03-16,10.46,10.46,10.36,10.44
SYM,2021-03-17,10.36,10.44,10.33,10.36
SYM,2021-03-18,10.34,10.35,10.29,10.32
SYM,2021-03-19,10.3,10.32,10.2,10.28
SYM,2021-03-22,10.3,10.35,10.25,10.27
SYM,2021-03-23,10.25,10.3,10.15,10.17
SYM,2021-03-24,10.13,10.13,9.95,10.05
SYM,2021-03-25,9.99,10.16,9.94,10.1
SYM,2021-03-26,10.09,10.16,9.82,9.97
SYM,2021-03-29,9.95,10.35,9.95,10.0
SYM,2021-03-30,10.1,10.1,10.0,10.09
SYM,2021-03-31,10.19,10.19,10.05,10.1
SYM,2021-04-01,10.1,10.1,10.05,10.1
SYM,2021-04-05,10.15,10.16,10.06,10.09
SYM,2021-04-06,10.1,10.1,10.04,10.07
SYM,2021-04-07,10.1,10.2,10.09,10.19
SYM,2021-04-08,10.24,10.27,10.17,10.27
SYM,2021-04-09,10.25,10.26,10.23,10.25
SYM,2021-04-12,10.21,10.25,10.1,10.15
SYM,2021-04-13,10.15,10.18,10.1,10.15
SYM,2021-04-14,10.11,10.27,10.11,10.21
SYM,2021-04-15,10.23,10.36,10.23,10.35
SYM,2021-04-16,10.33,10.35,10.19,10.2
SYM,2021-04-19,10.2,10.27,10.15,10.23
SYM,2021-04-20,10.2,10.23,10.15,10.2
SYM,2021-04-21,10.2,10.29,10.18,10.29
SYM,2021-04-22,10.2,10.2,10.18,10.18
SYM,2021-04-23,10.18,10.7,10.18,10.54
SYM,2021-04-26,10.5,10.5,10.21,10.48
SYM,2021-04-27,10.41,10.44,10.27,10.33
SYM,2021-04-28,10.25,10.28,10.24,10.25
SYM,2021-04-29,10.34,10.34,10.28,10.3
SYM,2021-04-30,10.35,10.49,10.3,10.49
SYM,2021-05-03,10.5,10.58,10.16,10.17
SYM,2021-05-04,10.17,10.19,10.01,10.13
SYM,2021-05-05,10.12,10.2,10.1,10.14
SYM,2021-05-06,10.14,10.24,10.12,10.24
SYM,2021-05-07,10.2,10.2,10.15,10.2
SYM,2021-05-10,10.16,10.2,10.11,10.2
SYM,2021-05-11,10.06,10.1,10.02,10.03
SYM,2021-05-12,10.05,10.11,9.96,9.96
SYM,2021-05-13,9.95,10.07,9.95,9.97
SYM,2021-05-14,10.01,10.01,10.0,10.0
SYM,2021-05-17,10.02,10.02,9.98,9.99
SYM,2021-05-18,9.98,9.98,9.93,9.94
SYM,2021-05-19,9.96,10.0,9.93,9.94
SYM,2021-05-20,9.94,10.03,9.94,9.96
SYM,2021-05-21,9.97,9.99,9.97,9.97
SYM,2021-05-24,10.02,10.02,9.94,9.96
SYM,2021-05-25,9.94,10.02,9.94,9.96
SYM,2021-05-26,10.05,10.05,9.94,9.95
SYM,2021-05-27,9.95,10.0,9.94,9.96
SYM,2021-05-28,9.96,10.0,9.93,9.95
SYM,2021-06-01,9.94,9.95,9.88,9.89
SYM,2021-06-02,9.89,9.99,9.88,9.95
SYM,2021-06-03,9.91,10.02,9.87,10.0
SYM,2021-06-04,9.91,10.0,9.91,9.98
SYM,2021-06-07,9.88,9.98,9.88,9.97
SYM,2021-06-08,9.95,10.0,9.95,9.98
SYM,2021-06-09,9.95,10.0,9.94,9.98
SYM,2021-06-10,9.99,9.99,9.92,9.95
SYM,2021-06-11,9.92,9.98,9.91,9.96
SYM,2021-06-14,9.94,9.98,9.9,9.96
SYM,2021-06-15,9.92,10.0,9.92,9.95
SYM,2021-06-16,9.98,10.0,9.96,9.98
SYM,2021-06-17,10.04,10.04,9.93,9.95
SYM,2021-06-18,9.95,9.97,9.93,9.95
SYM,2021-06-21,9.96,9.97,9.93,9.95
SYM,2021-06-22,9.94,9.97,9.9,9.95
SYM,2021-06-23,9.95,9.97,9.93,9.95
SYM,2021-06-24,9.93,9.96,9.9,9.95
SYM,2021-06-25,9.95,10.0,9.91,9.91
SYM,2021-06-28,9.91,9.94,9.89,9.92
SYM,2021-06-29,9.9,9.92,9.88,9.92
SYM,2021-06-30,9.86,9.94,9.86,9.94
SYM,2021-07-01,9.9,9.93,9.9,9.92
SYM,2021-07-02,9.87,9.92,9.86,9.91
SYM,2021-07-06,9.98,9.98,9.9,9.93
SYM,2021-07-07,9.9,9.93,9.9,9.9
SYM,2021-07-08,9.9,9.95,9.86,9.95
SYM,2021-07-09,9.94,9.95,9.92,9.95
SYM,2021-07-12,9.88,9.95,9.86,9.95
SYM,2021-07-13,9.93,9.95,9.91,9.95
SYM,2021-07-14,9.93,9.94,9.91,9.93
SYM,2021-07-15,9.9,9.93,9.85,9.92
SYM,2021-07-16,9.92,9.95,9.91,9.92
SYM,2021-07-19,9.88,9.95,9.85,9.95
SYM,2021-07-20,9.91,9.95,9.9,9.95
SYM,2021-07-21,9.95,9.95,9.9,9.92
SYM,2021-07-22,9.9,9.92,9.9,9.92
SYM,2021-07-23,9.87,9.92,9.87,9.9
SYM,2021-07-26,9.9,9.9,9.86,9.86
SYM,2021-07-27,9.86,9.89,9.85,9.89
SYM,2021-07-28,9.88,9.89,9.84,9.84
SYM,2021-07-29,9.84,9.85,9.82,9.85
SYM,2021-07-30,9.82,9.88,9.76,9.8
SYM,2021-08-02,9.8,9.86,9.74,9.79
SYM,2021-08-03,9.78,9.83,9.78,9.8
SYM,2021-08-04,9.79,9.84,9.76,9.82
SYM,2021-08-05,9.77,9.83,9.77,9.83
SYM,2021-08-06,9.77,9.83,9.77,9.83
SYM,2021-08-09,9.8,9.84,9.76,9.8
SYM,2021-08-10,9.8,9.8,9.75,9.79
SYM,2021-08-11,9.75,9.8,9.75,9.75
SYM,2021-08-12,9.75,9.77,9.7,9.77
SYM,2021-08-13,9.71,9.8,9.7,9.76
SYM,2021-08-16,9.73,9.8,9.73,9.8
SYM,2021-08-17,9.75,9.8,9.75,9.78
SYM,2021-08-18,9.79,9.79,9.71,9.78
SYM,2021-08-19,9.7,9.78,9.7,9.72
SYM,2021-08-20,9.71,9.78,9.68,9.69
SYM,2021-08-23,9.7,9.78,9.68,9.7
SYM,2021-08-24,9.67,9.73,9.67,9.7
SYM,2021-08-25,9.67,9.71,9.65,9.7
SYM,2021-08-26,9.68,9.69,9.68,9.69
SYM,2021-08-27,9.67,9.69,9.67,9.69
SYM,2021-08-30,9.66,9.69,9.66,9.69
SYM,2021-08-31,9.7,9.78,9.7,9.74
SYM,2021-09-01,9.73,9.73,9.7,9.73
SYM,2021-09-02,9.72,9.74,9.72,9.73
SYM,2021-09-03,9.74,9.74,9.74,9.74
SYM,2021-09-07,9.72,9.74,9.72,9.74
SYM,2021-09-08,9.74,9.74,9.72,9.73
SYM,2021-09-09,9.73,9.84,9.73,9.83
SYM,2021-09-10,9.81,9.86,9.77,9.84
SYM,2021-09-13,9.8,9.85,9.8,9.8
SYM,2021-09-14,9.77,9.85,9.77,9.85
SYM,2021-09-15,9.8,9.8,9.78,9.8
SYM,2021-09-16,9.74,9.8,9.73,9.77
SYM,2021-09-17,9.81,9.81,9.77,9.8
SYM,2021-09-20,9.77,9.82,9.73,9.73
SYM,2021-09-21,9.72,9.8,9.72,9.8
SYM,2021-09-22,9.8,9.8,9.8,9.8
SYM,2021-09-23,9.8,9.8,9.8,9.8
SYM,2021-09-24,9.76,9.8,9.76,9.8
SYM,2021-09-27,9.8,9.82,9.76,9.8
SYM,2021-09-28,9.8,9.81,9.75,9.8
SYM,2021-09-29,9.79,9.82,9.74,9.81
SYM,2021-09-30,9.79,9.83,9.78,9.83
SYM,2021-10-01,9.75,9.82,9.75,9.76
SYM,2021-10-04,9.82,9.82,9.79,9.82
SYM,2021-10-05,9.82,9.82,9.76,9.82
SYM,2021-10-06,9.8,9.85,9.76,9.85
SYM,2021-10-07,9.85,9.85,9.81,9.83
SYM,2021-10-08,9.77,9.85,9.77,9.85
SYM,2021-10-11,9.8,9.82,9.8,9.82
SYM,2021-10-12,9.82,9.82,9.82,9.82
SYM,2021-10-13,9.8,9.82,9.8,9.81
SYM,2021-10-14,9.74,9.83,9.74,9.83
SYM,2021-10-15,9.89,9.89,9.8,9.86
SYM,2021-10-18,9.87,10.24,9.79,9.89
SYM,2021-10-19,9.91,9.95,9.85,9.95
SYM,2021-10-20,9.95,9.95,9.89,9.92
SYM,2021-10-21,9.94,9.94,9.89,9.9
SYM,2021-10-22,9.9,9.9,9.88,9.9
SYM,2021-10-25,9.87,9.91,9.85,9.9
SYM,2021-10-26,9.87,9.98,9.87,9.98
SYM,2021-10-27,9.98,9.99,9.92,9.94
SYM,2021-10-28,9.94,9.99,9.86,9.95
SYM,2021-10-29,9.96,9.99,9.88,9.99
SYM,2021-11-01,9.99,10.09,9.99,10.05
SYM,2021-11-02,10.02,10.09,10.0,10.04
SYM,2021-11-03,10.06,10.06,10.0,10.06
SYM,2021-11-04,10.08,10.08,10.0,10.04
SYM,2021-11-05,10.01,10.06,10.01,10.05
SYM,2021-11-08,10.07,10.07,10.01,10.05
SYM,2021-11-09,10.01,10.21,10.0,10.05
SYM,2021-11-10,10.01,10.05,10.0,10.0
SYM,2021-11-11,10.01,10.03,9.99,10.02
SYM,2021-11-12,10.02,10.02,9.97,9.98
SYM,2021-11-15,9.99,10.1,9.93,10.07
SYM,2021-11-16,10.03,10.06,10.01,10.05
SYM,2021-11-17,10.01,10.07,10.0,10.0
SYM,2021-11-18,10.04,10.06,9.94,10.01
SYM,2021-11-19,9.96,10.0,9.95,9.95
SYM,2021-11-22,9.95,10.0,9.92,9.96
SYM,2021-11-23,9.98,9.98,9.94,9.98
SYM,2021-11-24,9.9,9.98,9.9,9.92
SYM,2021-11-26,9.85,9.89,9.81,9.87
SYM,2021-11-29,9.89,9.99,9.88,9.99
SYM,2021-11-30,10.0,10.02,9.93,10.0
SYM,2021-12-01,9.96,10.0,9.95,10.0
SYM,2021-12-02,9.94,9.99,9.85,9.99
SYM,2021-12-03,9.9,10.04,9.83,10.02
SYM,2021-12-06,9.99,10.05,9.94,10.05
SYM,2021-12-07,10.0,10.0,9.9,9.9
SYM,2021-12-08,9.84,9.9,9.84,9.87
SYM,2021-12-09,9.9,9.95,9.86,9.95
